ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	GoodBye.ACC	GoodBye.CRESP	GoodBye.DurationError	GoodBye.OnsetDelay	GoodBye.OnsetTime	GoodBye.OnsetToOnsetTime	GoodBye.RESP	GoodBye.RT	GoodBye.RTTime	Group	Instructions.ACC	Instructions.CRESP	Instructions.DurationError	Instructions.OnsetDelay	Instructions.OnsetTime	Instructions.OnsetToOnsetTime	Instructions.RESP	Instructions.RT	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Trigger.DurationError	Trigger.OffsetTime	Trigger.OnsetDelay	Trigger.OnsetTime	Trigger.OnsetToOnsetTime	Block	BlockList	BlockList.Cycle	BlockList.Sample	PracticeMode	Procedure[Block]	Running[Block]	Trial	ConditionNumber	CorrectAnswer	CuePositionY	CuePositionY2	DurationOfFixation	DurationOfTarget	FlankerType	IntervalBetweenCueAndTarget	PracSlideFixationEnd.DurationError	PracSlideFixationEnd.OnsetDelay	PracSlideFixationEnd.OnsetTime	PracSlideFixationEnd.OnsetToOnsetTime	PracSlideFixationStart.DurationError	PracSlideFixationStart.OnsetDelay	PracSlideFixationStart.OnsetTime	PracSlideFixationStart.OnsetToOnsetTime	PracSlideTarget.ACC	PracSlideTarget.CRESP	PracSlideTarget.DurationError	PracSlideTarget.OnsetDelay	PracSlideTarget.OnsetTime	PracSlideTarget.OnsetToOnsetTime	PracSlideTarget.RESP	PracSlideTarget.RT	PracSlideTarget.RTTime	PracSlideTarget.Tag	Procedure[Trial]	Running[Trial]	sound	TargetDirection	TargetFilePath	TargetImage	TargetPosition	TargetType	TrialList	TrialList.Cycle	TrialList.Sample	TrialNumber	WarningType
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	22	10	2	540	-140	1168	1000	congruent	450	-34	34	98330	0	-4	4	95863	417	1	2	-999999	6	96880	0	2	417	97297		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	600	down	20	1	22	20	center
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	23	22	1	600	-140	1219	1000	congruent	450	-31	31	101879	0	-16	16	99480	400	1	1	-999999	4	100479	0	1	370	100849		PracTrialProc	TrialList	?	left	stimuli\	lllll	600	down	43	1	23	43	down
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	24	20	1	480	-140	57	1000	incongruent	450	0	30	106646	0	-12	12	103079	1500	1	1	-999999	7	105179	0	1	438	105617		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	480	up	39	1	24	39	up
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	25	21	1	480	-140	52	1000	neutral	450	0	38	110262	0	-6	6	106679	1550	1	1	-999999	4	108829	0	1	396	109225		PracTrialProc	TrialList	?	left	stimuli\	ooloo	480	up	41	1	25	41	up
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	26	17	1	600	480	797	1000	incongruent	450	-32	32	113112	0	-20	20	110296	0	1	1	-999999	2	111546	0	1	535	112081		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	33	1	26	33	double
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	27	14	1	480	600	397	1000	incongruent	450	-32	32	117112	0	-2	2	113879	0	1	1	-999999	1	115645	0	1	436	116081		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	480	up	27	1	27	27	double
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	28	7	1	540	-140	849	1000	congruent	450	-39	39	120279	0	-2	2	117479	0	1	1	-999999	13	118845	0	1	396	119241		PracTrialProc	TrialList	?	left	stimuli\	lllll	480	up	13	1	28	13	center
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	29	24	1	600	-140	858	1000	neutral	450	-30	30	123862	0	-6	6	121095	0	1	1	-999999	2	122462	0	1	371	122833		PracTrialProc	TrialList	?	left	stimuli\	ooloo	600	down	47	1	29	47	down
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	30	4	1	-140	-140	872	1000	congruent	450	-38	38	127462	0	-5	5	124695	0	1	1	-999999	7	125978	0	1	447	126425		PracTrialProc	TrialList	?	left	stimuli\	lllll	600	down	7	1	30	7	no
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	31	3	1	-140	-140	942	1000	neutral	450	-43	43	131011	0	-16	16	128312	0	1	1	-999999	15	129528	0	1	441	129969		PracTrialProc	TrialList	?	left	stimuli\	ooloo	480	up	5	1	31	5	no
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	32	1	1	-140	-140	529	1000	congruent	450	-36	36	135028	0	-1	1	131911	0	1	1	-999999	12	133545	0	1	448	133993		PracTrialProc	TrialList	?	left	stimuli\	lllll	480	up	1	1	32	1	no
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	33	4	2	-140	-140	1055	1000	congruent	450	-39	39	138111	0	-7	7	135528	0	1	2	-999999	7	136594	0	2	479	137073		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	600	down	8	1	33	8	no
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	34	23	2	600	-140	-399	1000	incongruent	450	499	36	143161	0	-1	1	139128	0	0	2	-2	2	141128	1000		0	0		PracTrialProc	TrialList	?	right	stimuli\	llrll	600	down	46	1	34	46	down
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	35	20	2	480	-140	762	1000	incongruent	450	-35	35	145611	0	-468	468	143194	0	1	2	-999999	13	144078	0	2	499	144577		PracTrialProc	TrialList	?	right	stimuli\	llrll	480	up	40	1	35	40	up
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	36	9	2	540	-140	857	1000	neutral	450	-39	39	149127	0	-6	6	146344	0	1	2	-999999	8	147627	0	2	462	148089		PracTrialProc	TrialList	?	right	stimuli\	ooroo	480	up	18	1	36	18	center
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	37	18	1	600	480	941	1000	neutral	450	-28	28	152644	0	-16	16	149961	0	1	1	-999999	13	151177	0	1	440	151617		PracTrialProc	TrialList	?	left	stimuli\	ooloo	600	down	35	1	37	35	double
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	38	18	2	600	480	879	1000	neutral	450	-39	39	156327	0	-3	3	153560	0	1	2	-999999	10	154894	0	2	394	155288		PracTrialProc	TrialList	?	right	stimuli\	ooroo	600	down	36	1	38	36	double
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	39	5	1	-140	-140	674	1000	incongruent	450	-31	31	160127	0	-10	10	157177	0	1	1	-999999	4	158677	0	1	420	159097		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	9	1	39	9	no
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	40	16	2	600	480	1122	1000	congruent	450	-29	29	163277	0	-7	7	160777	0	1	2	-999999	1	161860	0	2	389	162249		PracTrialProc	TrialList	?	right	stimuli\	rrrrr	600	down	32	1	40	32	double
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	41	6	1	-140	-140	682	1000	neutral	450	-38	38	167326	0	-7	7	164377	0	1	1	-999999	0	165860	0	1	428	166288		PracTrialProc	TrialList	?	left	stimuli\	ooloo	600	down	11	1	41	11	no
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	42	12	2	540	-140	359	1000	neutral	450	-28	28	171243	0	-6	6	167976	0	1	2	-999999	5	169810	0	2	406	170216		PracTrialProc	TrialList	?	right	stimuli\	ooroo	600	down	24	1	42	24	center
ANT_fMRI_Run1	1	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3312675</Frequency><Timestamp dt:dt="r8">54156963611</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2017-05-20T05:19:03Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	ANT_fMRI_Run1-1-1	60.003	1.0.0.84	0		-999999	6	366317	0	{ENTER}	6118	372435	1	0		-999999	87	3583	0	1	1435	-1676938189	Professional	2.0.10.356	2.0.10.356	05-20-2017	2017/5/20 5:19:04	13:19:04	2.0.10.252	-999999	12082	49	5067	0	1	1	1	1	?	BlockProc	BlockList	43	23	1	600	-140	903	1000	incongruent	450	-30	30	174309	0	-2	2	171576	0	1	1	-999999	9	172893	0	1	387	173280		PracTrialProc	TrialList	?	left	stimuli\	rrlrr	600	down	45	1	43	45	down
